dia;monto;descuento;prod;cantidad
Wednesday;2950;0;KS_398;1
Wednesday;2950;0;KS_718;1
Wednesday;2950;0;KS_402;1
Wednesday;2950;0;KS_350;1
Wednesday;2000;50;KS_344;1
Wednesday;1450;0;KS_582;2
Wednesday;1450;0;KS_366;1
Wednesday;1450;0;KS_460;1
Wednesday;350;0;KS_369;2
Wednesday;100;0;KS_545;1
Wednesday;375;0;KS_319;3
Wednesday;3000;0;KS_372;1
Wednesday;3000;0;KS_526;20
Wednesday;3000;0;KS_318;2
Wednesday;1100;25;KS_566;1
Wednesday;1100;25;KS_488;3
Wednesday;1800;0;KS_321;1
Wednesday;1800;0;KS_333;1
Wednesday;1800;0;KS_343;1
Wednesday;500;100;KS_613;1
Wednesday;1225;0;KS_532;1
Wednesday;1225;0;KS_318;1
Wednesday;1225;0;KS_366;2
Wednesday;125;0;KS_338;1
Wednesday;400;0;KS_366;1
Wednesday;1200;0;KS_538;1
Wednesday;350;0;KS_688;1
Wednesday;200;0;KS_546;2
Thursday;150;0;KS_362;1
Thursday;100;0;KS_546;1
Thursday;100;0;KS_548;1
Thursday;100;0;KS_652;1
Thursday;2750;0;KS_415;1
Thursday;2750;0;KS_345;1
Thursday;2750;0;KS_367;1
Thursday;1150;0;KS_318;4
Thursday;1150;0;KS_330;2
Thursday;525;0;KS_324;1
Thursday;525;0;KS_366;1
Thursday;375;0;KS_516;1
Thursday;1900;0;KS_304;1
Thursday;1900;0;KS_664;1
Thursday;225;0;KS_318;1
Thursday;225;0;KS_328;1
Thursday;350;0;KS_368;2
Thursday;125;0;KS_338;1
Thursday;100;0;KS_329;1
Thursday;125;0;KS_339;1
Thursday;100;0;KS_547;1
Thursday;100;0;KS_549;1
Thursday;175;0;KS_583;1
Thursday;250;100;KS_688;1
Thursday;75;0;KS_636;1
Thursday;1075;0;KS_324;2
Thursday;1075;0;KS_318;1
Thursday;1075;0;KS_330;1
Thursday;1075;0;KS_340;1
Thursday;700;0;KS_371;1
Thursday;500;25;KS_644;3
Thursday;2200;25;KS_454;1
Thursday;2200;25;KS_598;1
Thursday;2200;25;KS_582;3
Friday;150;0;KS_360;1
Friday;125;0;KS_324;1
Friday;325;0;KS_330;1
Friday;1000;0;KS_312;1
Friday;650;0;KS_584;2
Friday;175;0;KS_368;1
Friday;700;0;KS_604;1
Friday;350;0;KS_368;2
Friday;100;0;KS_329;1
Friday;100;0;KS_653;1
Friday;700;0;KS_399;1
Friday;1800;0;KS_613;3
Friday;125;0;KS_655;1
Friday;600;0;KS_309;1
Friday;6000;0;KS_464;1
Friday;1500;0;KS_484;1
Friday;850;0;KS_342;1
Friday;850;0;KS_488;1
Friday;700;0;KS_324;1
Friday;700;0;KS_318;1
Friday;700;0;KS_328;1
Friday;700;0;KS_688;1
Friday;925;0;KS_338;1
Friday;925;0;KS_586;1
Friday;350;0;KS_369;2
Friday;950;0;KS_335;1
Friday;75;0;KS_349;1
Friday;1050;0;KS_369;6
Friday;450;0;KS_669;1
Friday;500;0;KS_652;5
Friday;175;0;KS_368;1
Friday;1500;0;KS_484;1
Friday;350;0;KS_688;1
Saturday;325;0;KS_330;1
Saturday;375;0;KS_358;1
Saturday;250;0;KS_654;2
Saturday;500;0;KS_652;1
Saturday;500;0;KS_366;1
Saturday;2550;0;KS_532;1
Saturday;2550;0;KS_468;1
Saturday;800;0;KS_542;1
Saturday;700;0;KS_688;2
Saturday;500;0;KS_332;1
Saturday;125;0;KS_338;1
Saturday;5500;150;KS_674;1
Saturday;5500;150;KS_414;1
Saturday;5500;150;KS_538;2
Saturday;5500;150;KS_660;1
Saturday;1750;0;KS_330;1
Saturday;1750;0;KS_402;1
Saturday;1750;0;KS_610;1
Saturday;1750;0;KS_938;1
Saturday;125;0;KS_655;1
Saturday;850;0;KS_366;1
Saturday;850;0;KS_652;1
Saturday;850;0;KS_364;1
Saturday;850;0;KS_360;1
Saturday;11700;0;KS_558;1
Saturday;11700;0;KS_560;1
Saturday;11700;0;KS_486;1
Saturday;11700;0;KS_594;2
Saturday;11700;0;KS_540;2
Saturday;11700;0;KS_320;1
Saturday;11700;0;KS_606;2
Saturday;11700;0;KS_408;2
Saturday;11700;0;KS_516;1
Saturday;11700;0;KS_318;4
Saturday;11700;0;KS_312;2
Saturday;350;0;KS_369;2
Saturday;1150;25;KS_549;4
Saturday;1150;25;KS_325;1
Saturday;1150;25;KS_319;1
Saturday;1150;25;KS_583;3
Saturday;300;0;KS_564;1
Saturday;1150;0;KS_368;1
Saturday;1150;0;KS_330;1
Saturday;1150;0;KS_664;1
Saturday;100;0;KS_329;1
Saturday;1425;25;KS_365;1
Saturday;1425;25;KS_369;2
Saturday;1425;25;KS_341;1
Saturday;1425;25;KS_645;3
Saturday;600;0;KS_597;1
Saturday;175;0;KS_491;1
Saturday;1000;0;KS_313;1
Saturday;325;0;KS_667;1
Saturday;700;0;KS_605;1
Saturday;150;0;KS_360;1
Monday;350;0;KS_369;2
Monday;2950;0;KS_653;1
Monday;2950;0;KS_335;1
Monday;2950;0;KS_485;1
Monday;2950;0;KS_367;1
Monday;125;0;KS_325;1
Monday;500;0;KS_549;1
Monday;500;0;KS_367;1
Monday;0;600;KS_526;1
Monday;0;600;KS_360;1
Monday;0;600;KS_340;1
Monday;725;0;KS_360;1
Monday;725;0;KS_368;1
Monday;725;0;KS_366;1
Monday;1750;275;KS_304;1
Monday;1750;275;KS_568;1
Monday;1750;275;KS_644;3
Monday;500;0;KS_458;1
Monday;2500;0;KS_414;2
Monday;525;0;KS_368;3
Monday;675;0;KS_654;1
Monday;675;0;KS_360;1
Monday;675;0;KS_366;1
Monday;750;0;KS_336;2
Monday;750;0;KS_606;1
Monday;1300;0;KS_320;1
Monday;1300;0;KS_610;1
Monday;1025;0;KS_938;1
Monday;1025;0;KS_488;1
Monday;1025;0;KS_688;1
Monday;100;0;KS_337;1
Monday;1000;0;KS_313;1
Monday;2800;0;KS_365;6
Monday;2800;0;KS_319;2
Monday;2800;0;KS_343;1
Monday;2800;0;KS_583;2
Monday;2800;0;KS_367;1
Monday;600;0;KS_611;1
Monday;325;0;KS_331;1
Monday;225;0;KS_655;1
Monday;225;0;KS_329;1
Monday;900;0;KS_360;2
Monday;900;0;KS_596;1
Monday;400;0;KS_366;1
Monday;300;0;KS_548;3
Monday;500;0;KS_332;1
Monday;400;0;KS_548;4
Monday;325;0;KS_330;1
Monday;1500;250;KS_680;1
Tuesday;100;0;KS_652;1
Tuesday;150;0;KS_360;1
Tuesday;100;0;KS_336;1
Tuesday;200;0;KS_328;2
Tuesday;1500;0;KS_484;1
Tuesday;100;0;KS_328;1
Tuesday;700;0;KS_688;2
Tuesday;100;0;KS_546;1
Tuesday;325;0;KS_330;1
Tuesday;800;0;KS_366;2
Tuesday;1550;0;KS_702;1
Tuesday;1550;0;KS_596;1
Tuesday;1550;0;KS_366;1
Tuesday;350;0;KS_369;2
Tuesday;1000;0;KS_337;5
Tuesday;1000;0;KS_333;1
Tuesday;425;0;KS_364;1
Tuesday;425;0;KS_654;1
Tuesday;425;0;KS_328;1
Tuesday;1200;0;KS_612;2
Tuesday;400;0;KS_336;1
Tuesday;400;0;KS_318;1
Tuesday;400;0;KS_368;1
Tuesday;1300;0;KS_545;2
Tuesday;1300;0;KS_337;4
Tuesday;1300;0;KS_329;3
Tuesday;1300;0;KS_349;4
Tuesday;500;0;KS_329;1
Tuesday;500;0;KS_367;1
Tuesday;1075;0;KS_340;1
Tuesday;1075;0;KS_460;1
Tuesday;525;0;KS_360;1
Tuesday;525;0;KS_358;1
Tuesday;3000;0;KS_304;1
Tuesday;3000;0;KS_368;10
Tuesday;1100;0;KS_313;1
Tuesday;125;0;KS_654;1
Tuesday;600;0;KS_612;1
Tuesday;250;0;KS_378;1
Tuesday;700;0;KS_652;4
Tuesday;700;0;KS_360;2
Tuesday;125;0;KS_318;1
Tuesday;100;0;KS_548;1
Tuesday;1000;0;KS_564;2
Tuesday;1000;0;KS_366;1
Wednesday;125;0;KS_324;1
Wednesday;1050;0;KS_360;7
Wednesday;350;0;KS_688;1
Wednesday;500;0;KS_328;5
Wednesday;450;0;KS_362;1
Wednesday;450;0;KS_636;4
Wednesday;1600;50;KS_610;1
Wednesday;1600;50;KS_582;6
Wednesday;1400;0;KS_332;2
Wednesday;1400;0;KS_366;1
Wednesday;550;0;KS_318;1
Wednesday;550;0;KS_324;1
Wednesday;550;0;KS_652;1
Wednesday;550;0;KS_336;2
Wednesday;100;0;KS_337;1
Wednesday;1100;0;KS_345;1
Wednesday;1200;0;KS_613;2
Wednesday;375;0;KS_341;1
Wednesday;125;0;KS_655;1
Wednesday;100;0;KS_653;1
Wednesday;750;0;KS_636;10
Wednesday;2175;0;KS_556;1
Wednesday;2175;0;KS_536;1
Wednesday;2175;0;KS_312;1
Wednesday;400;0;KS_546;1
Wednesday;400;0;KS_360;2
Wednesday;825;0;KS_664;1
Wednesday;825;0;KS_644;1
Wednesday;350;0;KS_336;1
Wednesday;350;0;KS_360;1
Wednesday;350;0;KS_328;1
Wednesday;375;0;KS_340;1
Wednesday;700;0;KS_688;2
Wednesday;125;0;KS_325;1
Wednesday;100;0;KS_544;1
Wednesday;1250;0;KS_414;1
Wednesday;200;0;KS_544;2
Wednesday;100;0;KS_548;1
Wednesday;150;0;KS_360;1
Wednesday;550;0;KS_702;1
Wednesday;900;0;KS_494;1
Thursday;700;0;KS_688;2
Thursday;600;0;KS_342;1
Thursday;200;0;KS_652;2
Thursday;150;0;KS_348;2
Thursday;250;0;KS_324;1
Thursday;250;0;KS_318;1
Thursday;350;0;KS_336;2
Thursday;350;0;KS_360;1
Thursday;550;0;KS_606;1
Thursday;1000;0;KS_944;1
Thursday;500;25;KS_644;3
Thursday;1400;0;KS_336;10
Thursday;1400;0;KS_366;1
Thursday;175;0;KS_369;1
Thursday;500;0;KS_329;5
Thursday;600;0;KS_333;1
Thursday;600;0;KS_329;1
Thursday;1625;0;KS_415;1
Thursday;1625;0;KS_359;1
Thursday;700;0;KS_689;2
Thursday;500;25;KS_583;3
Thursday;100;0;KS_352;1
Thursday;500;0;KS_458;1
Thursday;600;25;KS_328;1
Thursday;600;25;KS_644;3
Thursday;2575;0;KS_516;1
Thursday;2575;0;KS_552;1
Thursday;2575;0;KS_340;1
Thursday;2575;0;KS_538;1
Thursday;525;0;KS_360;1
Thursday;525;0;KS_340;1
Thursday;200;0;KS_336;2
Thursday;350;0;KS_688;1
Thursday;2475;0;KS_478;1
Thursday;2475;0;KS_336;1
Thursday;2475;0;KS_360;1
Thursday;2475;0;KS_666;1
Thursday;2475;0;KS_536;1
Thursday;2475;0;KS_348;2
Thursday;2475;0;KS_362;1
Thursday;150;0;KS_362;1
Thursday;100;0;KS_328;1
Thursday;100;0;KS_548;1
Thursday;300;0;KS_548;1
Thursday;300;0;KS_336;2
Thursday;575;0;KS_364;1
Thursday;575;0;KS_340;1
Thursday;350;0;KS_688;1
Thursday;200;0;KS_336;1
Thursday;200;0;KS_328;1
Friday;200;0;KS_364;1
Friday;150;0;KS_360;1
Friday;200;0;KS_546;2
Friday;600;0;KS_360;4
Friday;1000;0;KS_406;1
Friday;325;0;KS_330;1
Friday;175;0;KS_369;1
Friday;250;0;KS_319;2
Friday;3000;100;KS_497;1
Friday;3000;100;KS_337;1
Friday;3000;100;KS_601;1
Friday;3000;100;KS_539;1
Friday;3000;100;KS_543;1
Friday;100;0;KS_329;1
Friday;500;0;KS_333;1
Friday;325;0;KS_331;1
Friday;100;0;KS_329;1
Friday;200;0;KS_337;1
Friday;200;0;KS_329;1
Friday;200;0;KS_337;2
Friday;150;0;KS_363;1
Friday;325;0;KS_330;1
Friday;375;0;KS_318;3
Friday;2500;0;KS_600;1
Friday;2500;0;KS_570;2
Friday;2500;0;KS_542;1
Friday;200;0;KS_546;2
Friday;175;0;KS_368;1
Friday;1250;0;KS_372;1
Friday;2200;0;KS_538;1
Friday;2200;0;KS_312;1
Friday;100;0;KS_329;1
Friday;475;0;KS_653;1
Friday;475;0;KS_341;1
Friday;1750;100;KS_494;1
Friday;1750;100;KS_532;1
Friday;1750;100;KS_548;3
Friday;1750;100;KS_688;1
Friday;450;0;KS_648;1
Friday;200;0;KS_352;2
Friday;500;0;KS_332;1
Friday;100;0;KS_336;1
Saturday;350;0;KS_688;1
Saturday;700;0;KS_688;2
Saturday;350;0;KS_688;1
Saturday;350;0;KS_688;1
Saturday;500;0;KS_544;1
Saturday;500;0;KS_366;1
Saturday;400;0;KS_366;1
Saturday;500;25;KS_644;3
Saturday;225;0;KS_636;3
Saturday;175;0;KS_369;1
Saturday;2500;0;KS_337;3
Saturday;2500;0;KS_345;2
Saturday;500;0;KS_458;1
Saturday;250;0;KS_488;1
Saturday;1750;0;KS_414;1
Saturday;1750;0;KS_496;1
Saturday;350;0;KS_582;2
Sunday;1450;0;KS_456;1
Sunday;1450;0;KS_364;1
Sunday;1450;0;KS_572;1
Sunday;1450;0;KS_366;1
Sunday;2950;0;KS_364;2
Sunday;2950;0;KS_342;1
Sunday;2950;0;KS_538;1
Sunday;2950;0;KS_410;1
Sunday;725;0;KS_318;1
Sunday;725;0;KS_612;1
Sunday;1300;0;KS_652;3
Sunday;1300;0;KS_312;1
Sunday;675;25;KS_644;4
Sunday;575;0;KS_546;1
Sunday;575;0;KS_330;1
Sunday;575;0;KS_362;1
Monday;350;0;KS_369;2
Monday;200;0;KS_365;1
Monday;1250;0;KS_305;1
Monday;175;0;KS_369;1
Monday;500;25;KS_583;3
Monday;1975;0;KS_533;1
Monday;1975;0;KS_331;1
Monday;1975;0;KS_607;1
Monday;1975;0;KS_537;1
Monday;700;0;KS_689;2
Monday;375;0;KS_341;1
Monday;375;0;KS_552;1
Monday;2950;0;KS_374;1
Monday;2950;0;KS_460;1
Monday;1700;0;KS_704;4
Monday;600;0;KS_612;1
Monday;200;0;KS_364;1
Monday;100;0;KS_328;1
Monday;800;0;KS_586;1
Monday;100;0;KS_336;1
Monday;1325;0;KS_596;1
Monday;1325;0;KS_666;1
Monday;1325;0;KS_366;1
Monday;500;25;KS_582;3
Monday;500;25;KS_583;3
Monday;250;0;KS_378;1
Monday;500;0;KS_496;1
Monday;225;0;KS_582;1
Monday;450;0;KS_325;1
Monday;450;0;KS_331;1
Monday;175;0;KS_369;1
Monday;1900;0;KS_360;2
Monday;1900;0;KS_366;4
Monday;3775;0;KS_336;15
Monday;3775;0;KS_654;4
Monday;3775;0;KS_318;4
Monday;3775;0;KS_332;1
Monday;3775;0;KS_666;1
Monday;3775;0;KS_576;1
Monday;2300;0;KS_544;3
Monday;2300;0;KS_652;1
Monday;2300;0;KS_364;4
Monday;2300;0;KS_360;2
Monday;2300;0;KS_326;1
Monday;2300;0;KS_950;1
Monday;150;0;KS_360;1
Monday;1125;0;KS_336;1
Monday;1125;0;KS_324;1
Monday;1125;0;KS_318;1
Monday;1125;0;KS_330;1
Monday;1125;0;KS_950;1
Monday;825;0;KS_318;3
Monday;825;0;KS_950;1
Monday;1025;0;KS_492;1
Monday;1025;0;KS_318;2
Monday;1025;0;KS_360;1
Monday;1025;0;KS_340;1
Monday;1250;0;KS_336;1
Monday;1250;0;KS_318;1
Monday;1250;0;KS_360;1
Monday;1250;0;KS_536;1
Monday;1250;0;KS_348;1
Monday;1975;0;KS_368;1
Monday;1975;0;KS_648;4
Monday;125;0;KS_324;1
Monday;375;0;KS_340;1
Monday;325;0;KS_330;1
Tuesday;800;0;KS_586;1
Tuesday;600;0;KS_324;1
Tuesday;600;0;KS_338;1
Tuesday;600;0;KS_326;1
Tuesday;100;0;KS_328;1
Tuesday;100;0;KS_336;1
Tuesday;250;0;KS_318;2
Tuesday;150;0;KS_360;1
Tuesday;400;0;KS_366;1
Tuesday;350;0;KS_369;2
Tuesday;375;0;KS_517;1
Tuesday;475;0;KS_318;1
Tuesday;475;0;KS_326;1
Tuesday;2500;0;KS_304;1
Tuesday;2500;0;KS_372;1
Tuesday;350;0;KS_572;1
Tuesday;850;0;KS_350;1
Tuesday;100;0;KS_652;1
Tuesday;450;0;KS_652;2
Tuesday;450;0;KS_318;2
Tuesday;125;0;KS_325;1
Tuesday;3500;0;KS_369;20
Tuesday;175;0;KS_325;1
Tuesday;3400;800;KS_343;3
Tuesday;3400;800;KS_613;4
Tuesday;2450;0;KS_654;2
Tuesday;2450;0;KS_538;1
Tuesday;2450;0;KS_312;1
Tuesday;100;0;KS_328;1
Tuesday;525;0;KS_644;3
Tuesday;375;0;KS_340;1
Tuesday;250;100;KS_688;1
Tuesday;3550;0;KS_326;1
Tuesday;3550;0;KS_688;1
Tuesday;350;0;KS_688;1
Tuesday;675;0;KS_330;1
Tuesday;675;0;KS_688;1
Tuesday;1475;100;KS_368;1
Tuesday;1475;100;KS_664;1
Tuesday;1475;100;KS_410;1
Wednesday;100;0;KS_336;1
Wednesday;200;0;KS_328;2
Wednesday;250;0;KS_318;2
Wednesday;800;0;KS_586;1
Wednesday;4375;250;KS_386;1
Wednesday;4375;250;KS_548;3
Wednesday;4375;250;KS_368;2
Wednesday;4375;250;KS_312;1
Wednesday;4375;250;KS_582;3
Wednesday;2000;0;KS_640;1
Wednesday;1900;25;KS_674;1
Wednesday;1900;25;KS_582;3
Wednesday;100;0;KS_544;1
Wednesday;175;0;KS_369;1
Wednesday;450;0;KS_669;1
Wednesday;1000;0;KS_324;1
Wednesday;1000;0;KS_318;1
Wednesday;1000;0;KS_326;1
Wednesday;1000;0;KS_366;1
Wednesday;1400;0;KS_330;1
Wednesday;1400;0;KS_340;1
Wednesday;1400;0;KS_604;1
Wednesday;1200;300;KS_633;1
Wednesday;125;0;KS_325;1
Wednesday;500;25;KS_644;3
Wednesday;175;0;KS_644;1
Wednesday;250;0;KS_324;2
Wednesday;850;0;KS_369;3
Wednesday;850;0;KS_331;1
Wednesday;700;0;KS_688;2
Wednesday;150;0;KS_546;1
Wednesday;325;0;KS_330;1
Wednesday;1575;0;KS_400;1
Wednesday;1575;0;KS_666;1
Wednesday;300;0;KS_532;1
Wednesday;100;0;KS_548;1
Wednesday;150;0;KS_360;1
Wednesday;350;0;KS_688;1
Thursday;1725;0;KS_548;1
Thursday;1725;0;KS_324;1
Thursday;1725;0;KS_484;1
Thursday;375;0;KS_340;1
Thursday;500;0;KS_332;1
Thursday;125;0;KS_324;1
Thursday;1500;0;KS_382;1
Thursday;175;0;KS_369;1
Thursday;175;0;KS_369;1
Thursday;3750;0;KS_466;1
Thursday;175;0;KS_368;1
Thursday;1700;0;KS_324;2
Thursday;1700;0;KS_364;1
Thursday;1700;0;KS_318;1
Thursday;1700;0;KS_360;3
Thursday;1700;0;KS_330;1
Thursday;1700;0;KS_644;2
Thursday;125;0;KS_319;1
Thursday;350;0;KS_689;1
Thursday;450;0;KS_319;1
Thursday;450;0;KS_331;1
Thursday;200;0;KS_337;1
Thursday;200;0;KS_329;1
Thursday;525;0;KS_338;1
Thursday;525;0;KS_366;1
Thursday;100;0;KS_328;1
Thursday;1175;0;KS_337;1
Thursday;1175;0;KS_655;1
Thursday;1175;0;KS_487;1
Thursday;1175;0;KS_363;1
Thursday;4750;0;KS_304;1
Thursday;4750;0;KS_376;1
Thursday;4750;0;KS_332;1
Thursday;4750;0;KS_650;1
Thursday;4750;0;KS_312;1
Thursday;250;0;KS_325;1
Thursday;250;0;KS_655;1
Thursday;350;0;KS_326;1
Thursday;3500;100;KS_597;2
Thursday;3500;100;KS_543;3
Thursday;500;0;KS_652;5
Thursday;125;0;KS_654;1
Thursday;400;0;KS_360;2
Thursday;400;0;KS_328;1
Thursday;1500;0;KS_431;1
Thursday;350;0;KS_326;1
Thursday;350;0;KS_688;1
Thursday;175;0;KS_369;1
Thursday;875;0;KS_497;1
Thursday;875;0;KS_557;1
Thursday;1300;0;KS_492;1
Thursday;1300;0;KS_318;2
Thursday;1300;0;KS_366;2
Thursday;700;0;KS_689;2
Thursday;175;0;KS_368;1
Thursday;1000;50;KS_582;6
Thursday;100;0;KS_652;1
Friday;400;0;KS_366;1
Friday;400;0;KS_366;1
Friday;400;0;KS_366;1
Friday;250;0;KS_336;1
Friday;250;0;KS_360;1
Friday;350;0;KS_688;1
Friday;200;0;KS_548;2
Friday;400;0;KS_366;1
Friday;5700;150;KS_342;1
Friday;5700;150;KS_326;1
Friday;5700;150;KS_386;2
Friday;175;0;KS_490;1
Friday;150;0;KS_360;1
Friday;2250;0;KS_596;1
Friday;2250;0;KS_664;1
Friday;2250;0;KS_454;1
Friday;2250;0;KS_312;1
Friday;2250;0;KS_362;1
Friday;75;0;KS_636;1
Friday;1300;0;KS_378;1
Friday;1300;0;KS_488;1
Friday;1300;0;KS_486;1
Friday;375;0;KS_340;1
Friday;1050;0;KS_337;1
Friday;1050;0;KS_361;2
Friday;1050;0;KS_331;2
Friday;700;0;KS_688;2
Friday;700;0;KS_604;1
Friday;200;0;KS_652;2
Friday;150;0;KS_360;1
Friday;500;0;KS_324;4
Friday;500;0;KS_408;2
Friday;400;0;KS_367;1
Friday;500;0;KS_458;1
Friday;750;0;KS_526;10
Friday;125;0;KS_318;1
Friday;375;0;KS_358;1
Friday;525;0;KS_330;1
Friday;525;0;KS_328;2
Saturday;150;0;KS_360;1
Saturday;1000;0;KS_650;1
Saturday;650;0;KS_664;1
Saturday;1000;0;KS_310;1
Saturday;250;0;KS_324;2
Saturday;250;0;KS_319;2
Saturday;475;0;KS_318;1
Saturday;475;0;KS_368;2
Saturday;350;0;KS_369;2
Saturday;1500;0;KS_337;5
Saturday;1500;0;KS_333;2
Saturday;175;0;KS_369;1
Saturday;900;0;KS_494;1
Saturday;350;0;KS_689;1
Saturday;1600;0;KS_335;1
Saturday;1600;0;KS_397;1
Saturday;625;0;KS_657;5
Saturday;200;0;KS_337;2
Saturday;650;0;KS_652;1
Saturday;650;0;KS_336;2
Saturday;650;0;KS_644;2
Saturday;450;0;KS_361;3
Saturday;450;0;KS_363;3
Saturday;375;0;KS_341;1
Saturday;2150;0;KS_341;2
Saturday;2150;0;KS_605;2
Saturday;1750;0;KS_369;10
Saturday;450;0;KS_669;1
Saturday;750;0;KS_411;1
Saturday;375;0;KS_553;1
Saturday;150;0;KS_361;1
Saturday;100;0;KS_329;1
Saturday;950;0;KS_702;1
Saturday;950;0;KS_462;1
Saturday;300;0;KS_533;1
Saturday;175;0;KS_369;1
Saturday;225;0;KS_654;1
Saturday;225;0;KS_328;1
Saturday;1650;0;KS_654;4
Saturday;1650;0;KS_662;1
Saturday;1650;0;KS_366;2
Saturday;675;25;KS_368;1
Saturday;675;25;KS_644;3
Monday;1500;0;KS_420;1
Monday;175;0;KS_368;1
Monday;800;0;KS_536;1
Monday;1000;0;KS_406;1
Monday;150;0;KS_636;2
Monday;7100;175;KS_456;1
Monday;7100;175;KS_594;2
Monday;7100;175;KS_696;1
Monday;7100;175;KS_572;1
Monday;7100;175;KS_538;1
Monday;7100;175;KS_312;1
Monday;7100;175;KS_664;1
Monday;7100;175;KS_690;1
Monday;7100;175;KS_460;1
Monday;5000;200;KS_378;2
Monday;5000;200;KS_640;1
Monday;5000;200;KS_538;1
Monday;5000;200;KS_484;1
Monday;950;0;KS_360;3
Monday;950;0;KS_328;5
Monday;1100;0;KS_344;1
Monday;375;0;KS_340;1
Monday;625;0;KS_492;1
Monday;625;0;KS_340;1
Monday;800;0;KS_336;1
Monday;800;0;KS_460;1
Monday;250;0;KS_488;1
Monday;225;0;KS_656;1
Monday;225;0;KS_328;1
Monday;175;0;KS_368;1
Monday;350;0;KS_644;2
Monday;350;0;KS_688;1
Monday;1400;0;KS_320;2
Monday;1625;0;KS_666;1
Monday;1625;0;KS_340;1
Monday;1625;0;KS_338;1
Monday;1625;0;KS_366;2
Monday;500;0;KS_336;5
Monday;475;0;KS_324;1
Monday;475;0;KS_688;1
Monday;1675;0;KS_516;1
Monday;1675;0;KS_644;2
Tuesday;175;0;KS_368;1
Tuesday;1750;0;KS_336;5
Tuesday;1750;0;KS_570;1
Tuesday;1750;0;KS_488;1
Tuesday;1750;0;KS_366;1
Tuesday;1200;0;KS_538;1
Tuesday;100;0;KS_328;1
Tuesday;650;0;KS_664;1
Tuesday;125;0;KS_319;1
Tuesday;350;0;KS_369;2
Tuesday;575;0;KS_582;1
Tuesday;575;0;KS_366;1
Tuesday;325;0;KS_585;1
Tuesday;125;0;KS_655;1
Tuesday;675;0;KS_331;1
Tuesday;675;0;KS_689;1
Tuesday;250;0;KS_324;2
Tuesday;175;0;KS_368;1
Tuesday;200;0;KS_364;1
Tuesday;1700;0;KS_324;1
Tuesday;1700;0;KS_546;2
Tuesday;1700;0;KS_652;2
Tuesday;1700;0;KS_364;2
Tuesday;1700;0;KS_352;1
Tuesday;1700;0;KS_360;1
Tuesday;1700;0;KS_340;1
Tuesday;1700;0;KS_348;2
Tuesday;1100;0;KS_344;1
Tuesday;1550;0;KS_538;1
Tuesday;1550;0;KS_662;1
Wednesday;175;0;KS_368;1
Wednesday;600;400;KS_718;1
Wednesday;1325;0;KS_370;1
Wednesday;1325;0;KS_368;1
Wednesday;1325;0;KS_576;1
Wednesday;475;0;KS_338;1
Wednesday;475;0;KS_688;1
Wednesday;150;0;KS_360;1
Wednesday;325;0;KS_584;1
Wednesday;400;0;KS_366;1
Wednesday;350;0;KS_688;1
Wednesday;1650;0;KS_360;1
Wednesday;1650;0;KS_484;1
Wednesday;400;0;KS_366;1
Wednesday;375;0;KS_340;1
Wednesday;500;0;KS_496;1
Wednesday;975;0;KS_584;1
Wednesday;975;0;KS_664;1
Wednesday;325;0;KS_330;1
Wednesday;3100;0;KS_304;1
Wednesday;3100;0;KS_492;1
Wednesday;3100;0;KS_318;2
Wednesday;3100;0;KS_606;1
Wednesday;3100;0;KS_366;2
Thursday;700;0;KS_330;1
Thursday;700;0;KS_340;1
Thursday;350;0;KS_368;2
Thursday;325;0;KS_584;1
Thursday;100;0;KS_328;1
Thursday;1275;0;KS_450;1
Thursday;1275;0;KS_368;1
Thursday;375;0;KS_340;1
Thursday;850;0;KS_332;1
Thursday;850;0;KS_688;1
Thursday;650;0;KS_664;1
Thursday;1500;0;KS_444;1
Thursday;175;0;KS_368;1
Thursday;100;0;KS_328;1
Thursday;500;0;KS_652;5
Friday;175;0;KS_368;1
Friday;500;0;KS_332;1
Friday;325;0;KS_330;1
Friday;1600;0;KS_664;1
Friday;3625;0;KS_702;1
Friday;3625;0;KS_330;1
Friday;3625;0;KS_604;1
Friday;3625;0;KS_664;1
Friday;3625;0;KS_626;1
Friday;3625;0;KS_366;1
Friday;3625;0;KS_688;2
Friday;1100;0;KS_596;1
Friday;1100;0;KS_600;1
Friday;725;0;KS_318;3
Friday;725;0;KS_364;1
Friday;725;0;KS_362;1
Friday;350;0;KS_368;2
Friday;650;0;KS_664;1
Friday;250;0;KS_318;2
Friday;175;0;KS_368;1
Friday;375;0;KS_340;1
Saturday;1600;0;KS_328;1
Saturday;1600;0;KS_422;1
Saturday;175;0;KS_368;1
Saturday;250;0;KS_492;1
Saturday;2350;50;KS_344;1
Saturday;2350;50;KS_612;1
Saturday;2350;50;KS_938;1
Saturday;2350;50;KS_488;1
Saturday;700;0;KS_398;1
Saturday;325;0;KS_330;1
Saturday;125;0;KS_336;1
Saturday;600;0;KS_612;1
Saturday;125;0;KS_318;1
Saturday;350;0;KS_688;1
Saturday;350;0;KS_688;1
Saturday;125;0;KS_318;1
Saturday;300;0;KS_360;2
Saturday;125;0;KS_318;1
Saturday;2125;100;KS_370;1
Saturday;2125;100;KS_722;1
Saturday;2125;100;KS_318;1
Saturday;2125;100;KS_360;1
Saturday;1800;0;KS_326;4
Saturday;1800;0;KS_366;1
Saturday;375;0;KS_340;1
Monday;250;0;KS_318;2
Monday;825;0;KS_318;1
Monday;825;0;KS_604;1
